custAge,profession,marital,default,housing,loan,contact,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,prev_contracted,responded
33.0,2,3,0,1,0,1,3,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
50.0,2,4,0,0,0,1,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
31.0,2,4,1,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
32.0,1,3,0,1,0,1,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
27.0,2,2,0,1,0,0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
39.0,1,4,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,4,1,1,0,1,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
29.0,2,4,0,1,0,1,2,13,1,2,-1.7,94.055,-39.8,0.723,4991.6,1,1,1
30.0,2,3,1,0,0,0,22,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0
60.0,1,4,1,1,0,1,4,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0
27.0,1,3,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
34.0,1,3,0,0,0,0,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0
32.0,2,4,0,0,0,1,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
31.0,1,3,0,0,0,1,2,999,1,1,-1.7,94.027,-38.3,0.898,4991.6,3,0,1
46.0,2,4,0,0,0,1,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,0
38.0,2,4,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,1,2,0,0,0,1,3,999,1,1,-1.8,92.893,-46.2,1.244,5099.1,1,0,0
30.0,1,3,0,1,0,0,3,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0,0,0
37.0,1,4,0,0,0,0,4,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
39.0,2,2,0,0,0,1,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
39.0,1,4,0,1,0,1,7,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
39.0,2,4,0,1,0,1,4,999,3,1,-1.8,93.876,-40.0,0.692,5008.7,12,0,0
32.0,1,3,0,0,1,1,3,999,0,0,-1.8,93.876,-40.0,0.699,5008.7,0,0,1
39.0,2,4,1,0,0,1,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0
27.0,2,4,0,0,0,1,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
46.0,2,2,0,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0
58.0,1,2,0,1,0,0,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0
34.0,2,3,0,0,0,1,1,999,0,0,-1.8,92.843,-50.0,1.726,5099.1,0,0,0
37.0,2,4,1,1,0,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,4,1,1,0,1,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
35.0,2,4,1,1,0,1,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1,0,0
31.0,1,4,0,0,0,0,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,0
37.0,2,2,0,1,0,1,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
39.0,2,4,0,1,0,0,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,0
54.0,1,4,0,0,1,1,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
33.0,2,3,1,1,0,1,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
47.0,2,4,1,1,0,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
44.0,1,4,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
36.0,2,3,0,0,0,0,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
40.0,1,3,1,0,0,1,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
42.0,2,4,0,0,0,1,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
38.0,2,2,0,1,1,0,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0
66.0,2,4,0,0,0,1,2,4,1,2,-2.9,92.201,-31.4,0.884,5076.2,0,1,1
41.0,1,4,0,0,0,1,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,1,0,0
36.0,1,4,1,0,0,1,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
52.0,2,3,1,0,0,0,4,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
36.0,1,4,0,0,0,1,10,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38.0,2,4,1,1,1,0,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
45.0,2,4,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0
39.0,2,4,0,1,0,0,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1
39.0,2,4,0,0,0,1,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,0
41.0,2,4,0,1,0,1,3,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,2,0,0
37.0,1,3,0,1,0,1,8,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38.0,1,4,0,0,0,1,5,999,0,0,-2.9,92.469,-33.6,0.908,5076.2,0,0,0
72.0,1,4,0,1,1,1,8,999,1,1,-2.9,92.201,-31.4,0.825,5076.2,1,0,0
39.0,1,4,0,0,1,1,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
48.0,1,4,0,0,0,1,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
58.0,1,4,1,1,0,1,4,999,0,0,-1.8,92.843,-50.0,1.538,5099.1,0,0,0
25.0,2,3,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0
42.0,2,4,0,1,0,1,2,999,0,0,-3.0,92.713,-33.0,0.721,5023.5,0,0,0
39.0,1,4,0,1,0,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
32.0,2,2,0,1,1,1,1,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,0,0,0
39.0,1,4,0,1,1,0,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0
42.0,1,4,0,0,0,0,1,3,1,2,-3.4,92.431,-26.9,0.728,5017.5,2,1,1
36.0,2,3,0,0,0,1,4,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0
40.0,2,4,1,1,1,0,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0
38.0,1,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
40.0,2,3,0,1,0,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
33.0,2,4,0,1,0,1,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
38.0,2,4,0,0,1,0,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,2,0,0
24.0,2,4,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0
71.0,2,2,1,0,0,1,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,0,0,1
32.0,2,4,0,0,1,0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
58.0,2,2,1,1,0,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
26.0,1,4,0,0,0,1,2,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0
46.0,2,4,1,1,0,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
39.0,1,4,0,0,0,1,2,999,2,1,-1.8,93.075,-47.1,1.483,5099.1,10,0,0
33.0,2,4,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0
49.0,2,4,0,1,1,0,4,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0
37.0,2,3,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
28.0,2,4,0,1,0,1,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,2,0,0
48.0,1,3,1,0,1,0,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0
54.0,1,4,1,0,0,0,10,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
33.0,1,4,0,1,0,1,3,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
25.0,1,3,0,0,0,1,7,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
39.0,2,3,0,1,0,1,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
57.0,1,4,1,0,0,0,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
49.0,2,4,0,1,0,0,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
42.0,1,4,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
39.0,2,4,0,0,0,1,2,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
42.0,1,2,0,0,0,1,1,999,0,0,-3.4,92.431,-26.9,0.741,5017.5,0,0,0
41.0,2,4,1,0,0,0,31,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0
29.0,1,4,0,0,0,1,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,1,0,0
35.0,2,2,0,1,1,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,4,1,0,0,1,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
32.0,1,3,0,1,1,1,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
48.0,1,3,1,1,0,1,7,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,2,0,0
34.0,2,3,0,0,0,1,4,999,1,1,-1.1,94.199,-37.5,0.879,4963.6,2,0,0
41.0,2,4,0,0,0,1,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,2,0,0
29.0,1,4,0,0,0,1,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
30.0,2,4,0,0,0,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0
32.0,1,2,0,0,0,1,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
51.0,2,4,1,1,1,0,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
45.0,2,4,1,1,0,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
38.0,2,4,0,1,1,1,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,4,0,0
43.0,1,4,0,0,0,1,1,999,1,1,-1.8,93.075,-47.1,1.415,5099.1,1,0,0
39.0,2,4,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
43.0,2,4,0,0,0,1,7,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
39.0,2,4,0,0,0,0,13,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0
55.0,1,4,0,1,0,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
26.0,2,3,0,1,1,1,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0
28.0,2,4,0,0,0,0,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0,0,0
39.0,2,4,0,0,0,0,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,0,0
20.0,1,3,0,0,1,1,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0,0,0
43.0,2,4,0,0,0,1,6,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0
56.0,2,4,0,1,0,0,8,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0
28.0,1,3,0,0,1,1,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1,0,0
41.0,2,4,1,0,0,0,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0
49.0,2,4,1,1,1,0,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0
39.0,2,3,0,1,0,1,1,999,1,1,-1.1,94.199,-37.5,0.881,4963.6,3,0,0
33.0,1,4,0,1,0,0,3,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0
39.0,2,4,1,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0
50.0,2,3,0,1,1,1,2,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,3,0,0
39.0,2,3,0,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
39.0,2,3,0,0,0,1,2,4,1,2,-2.9,92.963,-40.8,1.262,5076.2,3,1,1
36.0,2,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
59.0,2,2,0,0,0,1,3,3,2,2,-1.1,94.767,-50.8,1.05,4963.6,4,1,0
39.0,2,4,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
39.0,2,3,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
35.0,1,4,0,0,0,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
31.0,2,3,0,0,0,1,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
43.0,1,4,0,0,0,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
39.0,2,4,0,0,0,1,1,999,0,0,-3.4,92.379,-29.8,0.788,5017.5,0,0,1
36.0,2,3,0,0,0,1,1,999,0,0,-1.1,94.767,-50.8,1.046,4963.6,0,0,1
50.0,2,4,1,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
39.0,2,4,1,0,0,0,14,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,3,0,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
54.0,2,2,0,0,0,0,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0
43.0,2,3,0,1,0,1,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0
40.0,2,4,1,1,0,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
39.0,2,3,0,1,1,1,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
39.0,1,3,0,1,0,1,2,999,2,1,-1.7,94.055,-39.8,0.702,4991.6,10,0,0
47.0,1,4,0,0,0,0,3,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
36.0,1,3,0,0,0,1,1,999,0,0,-2.9,92.963,-40.8,1.099,5076.2,0,0,0
39.0,1,3,0,1,0,0,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
48.0,2,4,0,1,0,0,8,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0
38.0,2,4,0,1,1,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
23.0,1,3,0,1,1,1,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
39.0,2,4,1,0,0,0,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
53.0,2,4,0,0,0,1,5,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,1,0,0
32.0,1,4,0,1,0,0,2,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0
39.0,2,3,0,1,0,1,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0
32.0,2,3,0,1,0,1,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0
54.0,2,4,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
44.0,2,4,0,1,0,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
35.0,2,3,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
31.0,2,4,0,0,0,1,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
40.0,2,4,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0
34.0,2,4,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
39.0,2,4,1,1,0,0,5,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0
37.0,2,3,1,1,1,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
82.0,1,4,0,1,0,1,1,999,0,0,-3.4,92.431,-26.9,0.744,5017.5,0,0,1
49.0,2,4,0,0,0,0,15,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0
27.0,2,3,0,1,0,0,1,999,0,0,-2.9,92.469,-33.6,1.044,5076.2,0,0,0
39.0,2,4,0,1,0,1,2,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0
39.0,2,4,1,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
55.0,2,2,1,0,0,1,2,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,4,0,0
45.0,1,3,0,1,0,1,3,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,3,0,0
34.0,2,3,0,0,0,1,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
37.0,1,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,4,0,1,0,1,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,2,0,0
62.0,1,4,1,0,0,1,2,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,0,0
34.0,2,4,0,1,0,1,1,10,2,1,-1.7,94.027,-38.3,0.9,4991.6,0,1,1
38.0,1,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
33.0,2,4,0,1,0,1,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0
24.0,2,4,0,1,0,1,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
59.0,1,3,0,1,0,1,2,999,0,0,-1.8,93.369,-34.8,0.636,5008.7,0,0,0
41.0,2,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
35.0,1,4,0,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0
39.0,2,2,0,1,0,0,3,999,0,0,-1.1,94.601,-49.5,1.032,4963.6,0,0,0
39.0,2,3,0,1,0,1,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
26.0,1,3,0,0,0,0,7,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0
52.0,1,4,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,0
32.0,2,2,0,0,0,1,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38.0,2,4,1,0,0,1,4,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
39.0,1,4,0,0,1,1,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1
41.0,2,4,0,1,0,1,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0
42.0,2,4,0,0,0,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
29.0,1,3,0,0,0,1,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
39.0,1,4,0,1,0,1,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,4,1,1
33.0,2,4,0,1,1,1,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
39.0,1,4,1,0,0,1,6,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0
43.0,2,2,0,0,1,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
32.0,2,4,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
55.0,1,4,1,1,0,1,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,2,0,0
57.0,2,4,1,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0
39.0,2,4,0,1,0,1,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
50.0,1,4,0,1,0,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
32.0,2,4,0,0,0,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0
39.0,2,3,0,0,1,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39.0,2,4,0,0,0,1,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
39.0,1,4,0,1,0,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
39.0,2,4,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
50.0,2,4,0,1,1,1,9,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
28.0,2,3,0,1,0,1,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0
39.0,1,4,0,0,0,1,2,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,3,0,0
39.0,2,3,0,0,0,1,6,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0
39.0,1,3,0,0,0,0,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,0
51.0,2,4,1,0,0,1,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
62.0,2,4,0,0,0,0,2,999,0,0,-1.8,92.843,-50.0,1.52,5099.1,0,0,0
39.0,2,3,0,1,0,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
34.0,2,4,0,0,0,1,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
88.0,1,2,0,1,0,1,2,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,0,0
32.0,2,4,0,0,0,1,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0
88.0,1,2,0,1,0,1,1,999,0,0,-1.8,92.843,-50.0,1.663,5099.1,0,0,0
29.0,2,4,1,0,0,0,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,0
39.0,2,3,0,0,0,1,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
39.0,2,4,1,0,0,0,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
41.0,1,4,0,1,1,1,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
54.0,2,4,1,1,0,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
45.0,2,4,1,1,0,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0
44.0,1,3,0,1,0,1,4,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0
26.0,2,3,0,0,1,1,4,999,0,0,-2.9,92.469,-33.6,0.908,5076.2,0,0,0
36.0,1,4,0,0,0,0,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0
38.0,2,4,1,0,0,1,7,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
36.0,1,3,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
57.0,2,4,1,1,0,1,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
33.0,1,4,0,1,0,1,1,999,0,0,-1.8,93.075,-47.1,1.435,5099.1,0,0,0
33.0,1,4,1,0,0,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1
43.0,1,4,0,0,0,0,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0
39.0,2,4,0,0,0,1,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0
45.0,2,4,0,0,0,0,4,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0
53.0,2,4,0,1,1,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
58.0,1,4,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
55.0,1,2,1,1,0,1,5,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0
35.0,2,3,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0
27.0,1,3,0,0,1,1,1,999,0,0,-1.1,94.767,-50.8,1.049,4963.6,0,0,0
53.0,1,4,1,0,0,1,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0
39.0,1,4,1,0,0,1,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,0
40.0,2,3,1,1,1,1,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
39.0,1,4,1,1,0,0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0
31.0,2,2,0,0,0,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
35.0,2,4,0,0,0,0,12,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
46.0,1,4,0,0,0,1,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
39.0,2,2,0,0,0,1,4,999,1,1,-1.8,93.369,-34.8,0.643,5008.7,2,0,0
45.0,2,2,0,0,0,1,4,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
48.0,2,2,1,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0
27.0,2,3,0,0,0,1,3,3,1,2,-1.1,94.199,-37.5,0.879,4963.6,2,1,1
39.0,2,2,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
56.0,2,4,1,1,0,0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0
39.0,2,4,0,0,0,1,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0
46.0,1,3,0,1,0,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0
29.0,2,4,0,1,0,1,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
37.0,2,3,0,0,0,1,19,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0
43.0,1,4,0,0,0,1,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
60.0,1,4,0,0,0,1,1,999,1,1,-3.4,92.431,-26.9,0.739,5017.5,2,0,0
41.0,2,4,0,1,0,0,6,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
33.0,1,3,0,1,0,1,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
38.0,1,4,0,0,0,0,5,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,2,0,0
39.0,1,4,0,0,0,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
39.0,2,2,0,0,0,0,10,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0
39.0,2,3,0,0,1,1,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0
55.0,2,2,0,0,0,1,3,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,2,0,0
37.0,2,4,0,1,0,0,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0
37.0,2,4,1,0,0,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0
